client_name,supply period,datetime,date,correct hour,hour,weekday,wesm,kwh
digitaledge2,2024-04-30,2024-04-25 18:25:00,2024-04-25,18,19,3,19.28274143,44.63
digitaledge2,2024-04-30,2024-04-25 18:30:00,2024-04-25,18,19,3,9.274326503,45.08
digitaledge2,2024-04-30,2024-04-25 18:35:00,2024-04-25,18,19,3,9.345045142,45.08
digitaledge2,2024-04-30,2024-04-25 18:40:00,2024-04-25,18,19,3,9.387494628,45.08
digitaledge2,2024-04-30,2024-04-25 18:45:00,2024-04-25,18,19,3,9.40677898,45.02
digitaledge2,2024-04-30,2024-04-25 18:50:00,2024-04-25,18,19,3,8.640081306,45.02
digitaledge2,2024-04-30,2024-04-25 18:55:00,2024-04-25,18,19,3,8.641639464,45.02
digitaledge2,2024-04-30,2024-04-25 19:00:00,2024-04-25,19,20,3,5.129265293,45.27
digitaledge2,2024-04-30,2024-04-25 19:05:00,2024-04-25,19,20,3,9.299920837,45.27
digitaledge2,2024-04-30,2024-04-25 19:10:00,2024-04-25,19,20,3,10.48591246,45.27
digitaledge2,2024-04-30,2024-04-25 19:15:00,2024-04-25,19,20,3,19.27138892,44.75
digitaledge2,2024-04-30,2024-04-25 19:20:00,2024-04-25,19,20,3,10.50737273,44.75
digitaledge2,2024-04-30,2024-04-25 19:25:00,2024-04-25,19,20,3,10.4921712,44.75
digitaledge2,2024-04-30,2024-04-25 19:30:00,2024-04-25,19,20,3,19.23594073,44.94
digitaledge2,2024-04-30,2024-04-25 19:35:00,2024-04-25,19,20,3,11.75658397,44.94
digitaledge2,2024-04-30,2024-04-25 19:40:00,2024-04-25,19,20,3,17.35738333,44.94
digitaledge2,2024-04-30,2024-04-25 19:45:00,2024-04-25,19,20,3,10.06007927,45.17
digitaledge2,2024-04-30,2024-04-25 19:50:00,2024-04-25,19,20,3,10.05397218,45.17
digitaledge2,2024-04-30,2024-04-25 19:55:00,2024-04-25,19,20,3,9.468688148,45.17
digitaledge2,2024-04-30,2024-04-25 20:00:00,2024-04-25,20,21,3,9.470610413,44.64
digitaledge2,2024-04-30,2024-04-25 20:05:00,2024-04-25,20,21,3,26.55163225,44.64
digitaledge2,2024-04-30,2024-04-25 20:10:00,2024-04-25,20,21,3,20.85483741,44.64
digitaledge2,2024-04-30,2024-04-25 20:15:00,2024-04-25,20,21,3,19.63410499,44.75
digitaledge2,2024-04-30,2024-04-25 20:20:00,2024-04-25,20,21,3,19.29454195,44.75
digitaledge2,2024-04-30,2024-04-25 20:25:00,2024-04-25,20,21,3,19.85924806,44.75
digitaledge2,2024-04-30,2024-04-25 20:30:00,2024-04-25,20,21,3,17.55593344,44.7
digitaledge2,2024-04-30,2024-04-25 20:35:00,2024-04-25,20,21,3,19.5423642,44.7
digitaledge2,2024-04-30,2024-04-25 20:40:00,2024-04-25,20,21,3,19.65102125,44.7
digitaledge2,2024-04-30,2024-04-25 20:45:00,2024-04-25,20,21,3,19.97655283,44.76
digitaledge2,2024-04-30,2024-04-25 20:50:00,2024-04-25,20,21,3,16.69495363,44.76
digitaledge2,2024-04-30,2024-04-25 20:55:00,2024-04-25,20,21,3,16.01618561,44.76
digitaledge2,2024-04-30,2024-04-25 21:00:00,2024-04-25,21,22,3,12.51304223,44.87
digitaledge2,2024-04-30,2024-04-25 21:05:00,2024-04-25,21,22,3,10.35407068,44.87
digitaledge2,2024-04-30,2024-04-25 21:10:00,2024-04-25,21,22,3,10.65718728,44.87
digitaledge2,2024-04-30,2024-04-25 21:15:00,2024-04-25,21,22,3,10.92787713,44.79
digitaledge2,2024-04-30,2024-04-25 21:20:00,2024-04-25,21,22,3,10.94734202,44.79
digitaledge2,2024-04-30,2024-04-25 21:25:00,2024-04-25,21,22,3,15.43903258,44.79
digitaledge2,2024-04-30,2024-04-25 21:30:00,2024-04-25,21,22,3,11.87681187,44.57
digitaledge2,2024-04-30,2024-04-25 21:35:00,2024-04-25,21,22,3,16.54584854,44.57
digitaledge2,2024-04-30,2024-04-25 21:40:00,2024-04-25,21,22,3,10.65520843,44.57
digitaledge2,2024-04-30,2024-04-25 21:45:00,2024-04-25,21,22,3,10.63766379,45.18
digitaledge2,2024-04-30,2024-04-25 21:50:00,2024-04-25,21,22,3,10.6249046,45.18
digitaledge2,2024-04-30,2024-04-25 21:55:00,2024-04-25,21,22,3,10.04997431,45.18
digitaledge2,2024-04-30,2024-04-25 22:00:00,2024-04-25,22,23,3,10.53375294,45.08
digitaledge2,2024-04-30,2024-04-25 22:05:00,2024-04-25,22,23,3,25.11103867,45.08
digitaledge2,2024-04-30,2024-04-25 22:10:00,2024-04-25,22,23,3,10.59925296,45.08
digitaledge2,2024-04-30,2024-04-25 22:15:00,2024-04-25,22,23,3,15.175879,45.42
digitaledge2,2024-04-30,2024-04-25 22:20:00,2024-04-25,22,23,3,10.63062051,45.42
digitaledge2,2024-04-30,2024-04-25 22:25:00,2024-04-25,22,23,3,10.60515151,45.42
digitaledge2,2024-04-30,2024-04-25 22:30:00,2024-04-25,22,23,3,10.59884282,46.34
digitaledge2,2024-04-30,2024-04-25 22:35:00,2024-04-25,22,23,3,9.421388049,46.34
digitaledge2,2024-04-30,2024-04-25 22:40:00,2024-04-25,22,23,3,9.388595146,46.34
digitaledge2,2024-04-30,2024-04-25 22:45:00,2024-04-25,22,23,3,9.391775569,46.25
digitaledge2,2024-04-30,2024-04-25 22:50:00,2024-04-25,22,23,3,9.303395264,46.25
digitaledge2,2024-04-30,2024-04-25 22:55:00,2024-04-25,22,23,3,10.63012057,46.25
digitaledge2,2024-04-30,2024-04-25 23:00:00,2024-04-25,23,24,3,10.52838228,46.37
digitaledge2,2024-04-30,2024-04-25 23:05:00,2024-04-25,23,24,3,29.59733837,46.37
digitaledge2,2024-04-30,2024-04-25 23:10:00,2024-04-25,23,24,3,27.61633723,46.37
digitaledge2,2024-04-30,2024-04-25 23:15:00,2024-04-25,23,24,3,21.60348504,46.19
digitaledge2,2024-04-30,2024-04-25 23:20:00,2024-04-25,23,24,3,13.81668744,46.19
digitaledge2,2024-04-30,2024-04-25 23:25:00,2024-04-25,23,24,3,10.54176262,46.19
digitaledge2,2024-04-30,2024-04-25 23:30:00,2024-04-25,23,24,3,10.55669372,46.22
digitaledge2,2024-04-30,2024-04-25 23:35:00,2024-04-25,23,24,3,10.55516869,46.22
digitaledge2,2024-04-30,2024-04-25 23:40:00,2024-04-25,23,24,3,10.49015084,46.22
digitaledge2,2024-04-30,2024-04-25 23:45:00,2024-04-25,23,24,3,11.65269627,46.05
digitaledge2,2024-04-30,2024-04-25 23:50:00,2024-04-25,23,24,3,6.075555423,46.05
digitaledge2,2024-04-30,2024-04-25 23:55:00,2024-04-25,23,24,3,5.729342884,46.05
digitaledge2,2024-05-31,2024-04-26 00:00:00,2024-04-26,0,1,4,28.64608563,46.16
digitaledge2,2024-05-31,2024-04-26 00:05:00,2024-04-26,0,1,4,11.9451572,46.16
digitaledge2,2024-05-31,2024-04-26 00:10:00,2024-04-26,0,1,4,10.67894652,46.16
digitaledge2,2024-05-31,2024-04-26 00:15:00,2024-04-26,0,1,4,5.687277327,46.11
digitaledge2,2024-05-31,2024-04-26 00:20:00,2024-04-26,0,1,4,5.338867928,46.11
digitaledge2,2024-05-31,2024-04-26 00:25:00,2024-04-26,0,1,4,5.296205951,46.11
digitaledge2,2024-05-31,2024-04-26 00:30:00,2024-04-26,0,1,4,5.483855492,46.53
digitaledge2,2024-05-31,2024-04-26 00:35:00,2024-04-26,0,1,4,5.299719476,46.53
digitaledge2,2024-05-31,2024-04-26 00:40:00,2024-04-26,0,1,4,6.10350328,46.53
digitaledge2,2024-05-31,2024-04-26 00:45:00,2024-04-26,0,1,4,5.325220222,46.16
digitaledge2,2024-05-31,2024-04-26 00:50:00,2024-04-26,0,1,4,5.180116754,46.16
digitaledge2,2024-05-31,2024-04-26 00:55:00,2024-04-26,0,1,4,4.932201333,46.16
digitaledge2,2024-05-31,2024-04-26 01:00:00,2024-04-26,1,2,4,6.131643201,46.11
digitaledge2,2024-05-31,2024-04-26 01:05:00,2024-04-26,1,2,4,5.274868968,46.11
digitaledge2,2024-05-31,2024-04-26 01:10:00,2024-04-26,1,2,4,5.65636244,46.11
digitaledge2,2024-05-31,2024-04-26 01:15:00,2024-04-26,1,2,4,5.448383555,46.46
digitaledge2,2024-05-31,2024-04-26 01:20:00,2024-04-26,1,2,4,5.290663853,46.46
digitaledge2,2024-05-31,2024-04-26 01:25:00,2024-04-26,1,2,4,5.453523053,46.46
digitaledge2,2024-05-31,2024-04-26 01:30:00,2024-04-26,1,2,4,5.359062343,46.44
digitaledge2,2024-05-31,2024-04-26 01:35:00,2024-04-26,1,2,4,5.267218357,46.44
digitaledge2,2024-05-31,2024-04-26 01:40:00,2024-04-26,1,2,4,5.135848314,46.44
digitaledge2,2024-05-31,2024-04-26 01:45:00,2024-04-26,1,2,4,5.312958829,45.68
digitaledge2,2024-05-31,2024-04-26 01:50:00,2024-04-26,1,2,4,5.336590349,45.68
digitaledge2,2024-05-31,2024-04-26 01:55:00,2024-04-26,1,2,4,5.234368235,45.68
digitaledge2,2024-05-31,2024-04-26 02:00:00,2024-04-26,2,3,4,5.259219132,45.51
digitaledge2,2024-05-31,2024-04-26 02:05:00,2024-04-26,2,3,4,5.331025052,45.51
digitaledge2,2024-05-31,2024-04-26 02:10:00,2024-04-26,2,3,4,5.216090222,45.51
digitaledge2,2024-05-31,2024-04-26 02:15:00,2024-04-26,2,3,4,5.247757269,45.95
digitaledge2,2024-05-31,2024-04-26 02:20:00,2024-04-26,2,3,4,5.237800011,45.95
digitaledge2,2024-05-31,2024-04-26 02:25:00,2024-04-26,2,3,4,5.23243243,45.95
digitaledge2,2024-05-31,2024-04-26 02:30:00,2024-04-26,2,3,4,5.253570492,46.2
digitaledge2,2024-05-31,2024-04-26 02:35:00,2024-04-26,2,3,4,5.311695105,46.2
digitaledge2,2024-05-31,2024-04-26 02:40:00,2024-04-26,2,3,4,5.204590496,46.2
digitaledge2,2024-05-31,2024-04-26 02:45:00,2024-04-26,2,3,4,5.234549308,45.96
digitaledge2,2024-05-31,2024-04-26 02:50:00,2024-04-26,2,3,4,5.238897489,45.96
digitaledge2,2024-05-31,2024-04-26 02:55:00,2024-04-26,2,3,4,5.252685647,45.96
digitaledge2,2024-05-31,2024-04-26 03:00:00,2024-04-26,3,4,4,3.582218292,45.83
digitaledge2,2024-05-31,2024-04-26 03:05:00,2024-04-26,3,4,4,4.139580556,45.83
digitaledge2,2024-05-31,2024-04-26 03:10:00,2024-04-26,3,4,4,4.015511079,45.83
digitaledge2,2024-05-31,2024-04-26 03:15:00,2024-04-26,3,4,4,5.195752982,46.01
digitaledge2,2024-05-31,2024-04-26 03:20:00,2024-04-26,3,4,4,5.904411707,46.01
digitaledge2,2024-05-31,2024-04-26 03:25:00,2024-04-26,3,4,4,5.188411955,46.01
digitaledge2,2024-05-31,2024-04-26 03:30:00,2024-04-26,3,4,4,5.176638934,45.81
digitaledge2,2024-05-31,2024-04-26 03:35:00,2024-04-26,3,4,4,5.176131122,45.81
digitaledge2,2024-05-31,2024-04-26 03:40:00,2024-04-26,3,4,4,5.166969992,45.81
digitaledge2,2024-05-31,2024-04-26 03:45:00,2024-04-26,3,4,4,5.155769373,45.69
digitaledge2,2024-05-31,2024-04-26 03:50:00,2024-04-26,3,4,4,5.167984217,45.69
digitaledge2,2024-05-31,2024-04-26 03:55:00,2024-04-26,3,4,4,4.965923035,45.69
digitaledge2,2024-05-31,2024-04-26 04:00:00,2024-04-26,4,5,4,4.882476895,45.65
digitaledge2,2024-05-31,2024-04-26 04:05:00,2024-04-26,4,5,4,5.128631875,45.65
digitaledge2,2024-05-31,2024-04-26 04:10:00,2024-04-26,4,5,4,5.136458531,45.65
digitaledge2,2024-05-31,2024-04-26 04:15:00,2024-04-26,4,5,4,5.142578654,46.16
digitaledge2,2024-05-31,2024-04-26 04:20:00,2024-04-26,4,5,4,5.146975956,46.16
digitaledge2,2024-05-31,2024-04-26 04:25:00,2024-04-26,4,5,4,4.848277179,46.16
digitaledge2,2024-05-31,2024-04-26 04:30:00,2024-04-26,4,5,4,4.867991109,46.58
digitaledge2,2024-05-31,2024-04-26 04:35:00,2024-04-26,4,5,4,4.731977457,46.58
digitaledge2,2024-05-31,2024-04-26 04:40:00,2024-04-26,4,5,4,4.871713478,46.58
digitaledge2,2024-05-31,2024-04-26 04:45:00,2024-04-26,4,5,4,4.873271059,45.99
digitaledge2,2024-05-31,2024-04-26 04:50:00,2024-04-26,4,5,4,4.867500065,45.99
digitaledge2,2024-05-31,2024-04-26 04:55:00,2024-04-26,4,5,4,4.879267556,45.99
digitaledge2,2024-05-31,2024-04-26 05:00:00,2024-04-26,5,6,4,4.87488428,46.16
digitaledge2,2024-05-31,2024-04-26 05:05:00,2024-04-26,5,6,4,5.108921611,46.16
digitaledge2,2024-05-31,2024-04-26 05:10:00,2024-04-26,5,6,4,4.853540329,46.16
digitaledge2,2024-05-31,2024-04-26 05:15:00,2024-04-26,5,6,4,4.944594684,46.28
digitaledge2,2024-05-31,2024-04-26 05:20:00,2024-04-26,5,6,4,4.853664916,46.28
digitaledge2,2024-05-31,2024-04-26 05:25:00,2024-04-26,5,6,4,4.858021775,46.28
digitaledge2,2024-05-31,2024-04-26 05:30:00,2024-04-26,5,6,4,4.850543507,46.32
digitaledge2,2024-05-31,2024-04-26 05:35:00,2024-04-26,5,6,4,4.52197706,46.32
digitaledge2,2024-05-31,2024-04-26 05:40:00,2024-04-26,5,6,4,4.798925623,46.32
digitaledge2,2024-05-31,2024-04-26 05:45:00,2024-04-26,5,6,4,4.744997431,46.29
digitaledge2,2024-05-31,2024-04-26 05:50:00,2024-04-26,5,6,4,4.511586266,46.29
digitaledge2,2024-05-31,2024-04-26 05:55:00,2024-04-26,5,6,4,4.503891979,46.29
digitaledge2,2024-05-31,2024-04-26 06:00:00,2024-04-26,6,7,4,-0.001009336,46.52
digitaledge2,2024-05-31,2024-04-26 06:05:00,2024-04-26,6,7,4,2.857362914,46.52
digitaledge2,2024-05-31,2024-04-26 06:10:00,2024-04-26,6,7,4,3.413834798,46.52
digitaledge2,2024-05-31,2024-04-26 06:15:00,2024-04-26,6,7,4,3.39232242,46.52
digitaledge2,2024-05-31,2024-04-26 06:20:00,2024-04-26,6,7,4,3.392073351,46.52
digitaledge2,2024-05-31,2024-04-26 06:25:00,2024-04-26,6,7,4,3.545845085,46.52
digitaledge2,2024-05-31,2024-04-26 06:30:00,2024-04-26,6,7,4,3.544432024,46.61
digitaledge2,2024-05-31,2024-04-26 06:35:00,2024-04-26,6,7,4,3.544796535,46.61
digitaledge2,2024-05-31,2024-04-26 06:40:00,2024-04-26,6,7,4,3.402044382,46.61
digitaledge2,2024-05-31,2024-04-26 06:45:00,2024-04-26,6,7,4,3.544454683,46.91
digitaledge2,2024-05-31,2024-04-26 06:50:00,2024-04-26,6,7,4,3.544462019,46.91
digitaledge2,2024-05-31,2024-04-26 06:55:00,2024-04-26,6,7,4,3.822462277,46.91
digitaledge2,2024-05-31,2024-04-26 07:00:00,2024-04-26,7,8,4,0,45.93
digitaledge2,2024-05-31,2024-04-26 07:05:00,2024-04-26,7,8,4,2.852822675,45.93
digitaledge2,2024-05-31,2024-04-26 07:10:00,2024-04-26,7,8,4,3.01850933,45.93
digitaledge2,2024-05-31,2024-04-26 07:15:00,2024-04-26,7,8,4,3.39515366,46.02
digitaledge2,2024-05-31,2024-04-26 07:20:00,2024-04-26,7,8,4,3.309024576,46.02
digitaledge2,2024-05-31,2024-04-26 07:25:00,2024-04-26,7,8,4,3.542277118,46.02
digitaledge2,2024-05-31,2024-04-26 07:30:00,2024-04-26,7,8,4,4.255679172,46.38
digitaledge2,2024-05-31,2024-04-26 07:35:00,2024-04-26,7,8,4,4.270563367,46.38
digitaledge2,2024-05-31,2024-04-26 07:40:00,2024-04-26,7,8,4,4.276964402,46.38
digitaledge2,2024-05-31,2024-04-26 07:45:00,2024-04-26,7,8,4,4.27313944,46.17
digitaledge2,2024-05-31,2024-04-26 07:50:00,2024-04-26,7,8,4,4.76670677,46.17
digitaledge2,2024-05-31,2024-04-26 07:55:00,2024-04-26,7,8,4,5.072172695,46.17
digitaledge2,2024-05-31,2024-04-26 08:00:00,2024-04-26,8,9,4,3.057465253,45.92
digitaledge2,2024-05-31,2024-04-26 08:05:00,2024-04-26,8,9,4,5.117211406,45.92
digitaledge2,2024-05-31,2024-04-26 08:10:00,2024-04-26,8,9,4,5.111525102,45.92
digitaledge2,2024-05-31,2024-04-26 08:15:00,2024-04-26,8,9,4,5.135562387,46.55
digitaledge2,2024-05-31,2024-04-26 08:20:00,2024-04-26,8,9,4,4.537267989,46.55
digitaledge2,2024-05-31,2024-04-26 08:25:00,2024-04-26,8,9,4,5.103771438,46.55
digitaledge2,2024-05-31,2024-04-26 08:30:00,2024-04-26,8,9,4,4.533203579,46.56
digitaledge2,2024-05-31,2024-04-26 08:35:00,2024-04-26,8,9,4,4.870148825,46.56
digitaledge2,2024-05-31,2024-04-26 08:40:00,2024-04-26,8,9,4,5.098023862,46.56
digitaledge2,2024-05-31,2024-04-26 08:45:00,2024-04-26,8,9,4,5.846425997,46.95
digitaledge2,2024-05-31,2024-04-26 08:50:00,2024-04-26,8,9,4,5.117072438,46.95
digitaledge2,2024-05-31,2024-04-26 08:55:00,2024-04-26,8,9,4,14.19905947,46.95
digitaledge2,2024-05-31,2024-04-26 09:00:00,2024-04-26,9,10,4,-1.01E-05,46.88
digitaledge2,2024-05-31,2024-04-26 09:05:00,2024-04-26,9,10,4,0,46.88
digitaledge2,2024-05-31,2024-04-26 09:10:00,2024-04-26,9,10,4,3.673333419,46.88
digitaledge2,2024-05-31,2024-04-26 09:15:00,2024-04-26,9,10,4,4.263557083,47.16
digitaledge2,2024-05-31,2024-04-26 09:20:00,2024-04-26,9,10,4,10.8998408,47.16
digitaledge2,2024-05-31,2024-04-26 09:25:00,2024-04-26,9,10,4,4.284920545,47.16
digitaledge2,2024-05-31,2024-04-26 09:30:00,2024-04-26,9,10,4,4.277689657,47.6
digitaledge2,2024-05-31,2024-04-26 09:35:00,2024-04-26,9,10,4,4.474100088,47.6
digitaledge2,2024-05-31,2024-04-26 09:40:00,2024-04-26,9,10,4,4.513931537,47.6
digitaledge2,2024-05-31,2024-04-26 09:45:00,2024-04-26,9,10,4,5.069080635,47.12
digitaledge2,2024-05-31,2024-04-26 09:50:00,2024-04-26,9,10,4,4.522567458,47.12
digitaledge2,2024-05-31,2024-04-26 09:55:00,2024-04-26,9,10,4,11.02704728,47.12
digitaledge2,2024-05-31,2024-04-26 10:00:00,2024-04-26,10,11,4,5.069169387,47.04
digitaledge2,2024-05-31,2024-04-26 10:05:00,2024-04-26,10,11,4,4.513212958,47.04
digitaledge2,2024-05-31,2024-04-26 10:10:00,2024-04-26,10,11,4,5.085284235,47.04
digitaledge2,2024-05-31,2024-04-26 10:15:00,2024-04-26,10,11,4,13.85047607,46.32
digitaledge2,2024-05-31,2024-04-26 10:20:00,2024-04-26,10,11,4,5.10607308,46.32
digitaledge2,2024-05-31,2024-04-26 10:25:00,2024-04-26,10,11,4,5.108970978,46.32
digitaledge2,2024-05-31,2024-04-26 10:30:00,2024-04-26,10,11,4,5.105203998,46.22
digitaledge2,2024-05-31,2024-04-26 10:35:00,2024-04-26,10,11,4,12.6071299,46.22
digitaledge2,2024-05-31,2024-04-26 10:40:00,2024-04-26,10,11,4,4.515810388,46.22
digitaledge2,2024-05-31,2024-04-26 10:45:00,2024-04-26,10,11,4,5.099913463,46.31
digitaledge2,2024-05-31,2024-04-26 10:50:00,2024-04-26,10,11,4,4.514890765,46.31
digitaledge2,2024-05-31,2024-04-26 10:55:00,2024-04-26,10,11,4,4.516179701,46.31
digitaledge2,2024-05-31,2024-04-26 11:00:00,2024-04-26,11,12,4,5.125714093,46.4
digitaledge2,2024-05-31,2024-04-26 11:05:00,2024-04-26,11,12,4,5.131514995,46.4
digitaledge2,2024-05-31,2024-04-26 11:10:00,2024-04-26,11,12,4,5.132444631,46.4
digitaledge2,2024-05-31,2024-04-26 11:15:00,2024-04-26,11,12,4,5.136433005,46.74
digitaledge2,2024-05-31,2024-04-26 11:20:00,2024-04-26,11,12,4,5.14967094,46.74
digitaledge2,2024-05-31,2024-04-26 11:25:00,2024-04-26,11,12,4,5.15175934,46.74
digitaledge2,2024-05-31,2024-04-26 11:30:00,2024-04-26,11,12,4,5.14808575,46.52
digitaledge2,2024-05-31,2024-04-26 11:35:00,2024-04-26,11,12,4,5.147544815,46.52
digitaledge2,2024-05-31,2024-04-26 11:40:00,2024-04-26,11,12,4,4.525202813,46.52
digitaledge2,2024-05-31,2024-04-26 11:45:00,2024-04-26,11,12,4,5.137362681,47
digitaledge2,2024-05-31,2024-04-26 11:50:00,2024-04-26,11,12,4,5.128398837,47
digitaledge2,2024-05-31,2024-04-26 11:55:00,2024-04-26,11,12,4,4.520321296,47
digitaledge2,2024-05-31,2024-04-26 12:00:00,2024-04-26,12,13,4,4.508022776,46.61
digitaledge2,2024-05-31,2024-04-26 12:05:00,2024-04-26,12,13,4,5.097958482,46.61
digitaledge2,2024-05-31,2024-04-26 12:10:00,2024-04-26,12,13,4,5.092285857,46.61
digitaledge2,2024-05-31,2024-04-26 12:15:00,2024-04-26,12,13,4,12.6399047,46.82
digitaledge2,2024-05-31,2024-04-26 12:20:00,2024-04-26,12,13,4,12.62847834,46.82
digitaledge2,2024-05-31,2024-04-26 12:25:00,2024-04-26,12,13,4,5.144112563,46.82
digitaledge2,2024-05-31,2024-04-26 12:30:00,2024-04-26,12,13,4,23.0748843,46.8
digitaledge2,2024-05-31,2024-04-26 12:35:00,2024-04-26,12,13,4,15.35223453,46.8
digitaledge2,2024-05-31,2024-04-26 12:40:00,2024-04-26,12,13,4,12.62548869,46.8
digitaledge2,2024-05-31,2024-04-26 12:45:00,2024-04-26,12,13,4,5.195597387,46.56
digitaledge2,2024-05-31,2024-04-26 12:50:00,2024-04-26,12,13,4,9.549571479,46.56
digitaledge2,2024-05-31,2024-04-26 12:55:00,2024-04-26,12,13,4,9.635031492,46.56
digitaledge2,2024-05-31,2024-04-26 13:00:00,2024-04-26,13,14,4,5.196173716,46.5
digitaledge2,2024-05-31,2024-04-26 13:05:00,2024-04-26,13,14,4,9.65465073,46.5
digitaledge2,2024-05-31,2024-04-26 13:10:00,2024-04-26,13,14,4,22.09416253,46.5
digitaledge2,2024-05-31,2024-04-26 13:15:00,2024-04-26,13,14,4,22.15171338,48.39
digitaledge2,2024-05-31,2024-04-26 13:20:00,2024-04-26,13,14,4,9.754740389,48.39
digitaledge2,2024-05-31,2024-04-26 13:25:00,2024-04-26,13,14,4,9.636434619,48.39
digitaledge2,2024-05-31,2024-04-26 13:30:00,2024-04-26,13,14,4,10.24348371,48.27
digitaledge2,2024-05-31,2024-04-26 13:35:00,2024-04-26,13,14,4,13.01593856,48.27
digitaledge2,2024-05-31,2024-04-26 13:40:00,2024-04-26,13,14,4,10.2702275,48.27
digitaledge2,2024-05-31,2024-04-26 13:45:00,2024-04-26,13,14,4,22.08158519,48.53
digitaledge2,2024-05-31,2024-04-26 13:50:00,2024-04-26,13,14,4,22.13155272,48.53
digitaledge2,2024-05-31,2024-04-26 13:55:00,2024-04-26,13,14,4,23.33493773,48.53
digitaledge2,2024-05-31,2024-04-26 14:00:00,2024-04-26,14,15,4,24.48396,47.31
digitaledge2,2024-05-31,2024-04-26 14:05:00,2024-04-26,14,15,4,20.31059622,47.31
digitaledge2,2024-05-31,2024-04-26 14:10:00,2024-04-26,14,15,4,22.07371675,47.31
digitaledge2,2024-05-31,2024-04-26 14:15:00,2024-04-26,14,15,4,22.05329625,47.7
digitaledge2,2024-05-31,2024-04-26 14:20:00,2024-04-26,14,15,4,23.31503692,47.7
digitaledge2,2024-05-31,2024-04-26 14:25:00,2024-04-26,14,15,4,22.08189699,47.7
digitaledge2,2024-05-31,2024-04-26 14:30:00,2024-04-26,14,15,4,22.04524947,48.63
digitaledge2,2024-05-31,2024-04-26 14:35:00,2024-04-26,14,15,4,23.2091852,48.63
digitaledge2,2024-05-31,2024-04-26 14:40:00,2024-04-26,14,15,4,23.21549792,48.63
digitaledge2,2024-05-31,2024-04-26 14:45:00,2024-04-26,14,15,4,23.25364769,46.53
digitaledge2,2024-05-31,2024-04-26 14:50:00,2024-04-26,14,15,4,23.25065511,46.53
digitaledge2,2024-05-31,2024-04-26 14:55:00,2024-04-26,14,15,4,22.07817802,46.53
digitaledge2,2024-05-31,2024-04-26 15:00:00,2024-04-26,15,16,4,32.00000071,45.81
digitaledge2,2024-05-31,2024-04-26 15:05:00,2024-04-26,15,16,4,31.44380039,45.81
digitaledge2,2024-05-31,2024-04-26 15:10:00,2024-04-26,15,16,4,31.41766326,45.81
digitaledge2,2024-05-31,2024-04-26 15:15:00,2024-04-26,15,16,4,32,44.19
digitaledge2,2024-05-31,2024-04-26 15:20:00,2024-04-26,15,16,4,32.39078886,44.19
digitaledge2,2024-05-31,2024-04-26 15:25:00,2024-04-26,15,16,4,32.3591676,44.19
digitaledge2,2024-05-31,2024-04-26 15:30:00,2024-04-26,15,16,4,32.33701437,44.69
digitaledge2,2024-05-31,2024-04-26 15:35:00,2024-04-26,15,16,4,33.57193642,44.69
digitaledge2,2024-05-31,2024-04-26 15:40:00,2024-04-26,15,16,4,32.63950204,44.69
digitaledge2,2024-05-31,2024-04-26 15:45:00,2024-04-26,15,16,4,33.68303311,45.56
digitaledge2,2024-05-31,2024-04-26 15:50:00,2024-04-26,15,16,4,32.11837973,45.56
digitaledge2,2024-05-31,2024-04-26 15:55:00,2024-04-26,15,16,4,31.64332244,45.56
digitaledge2,2024-05-31,2024-04-26 16:00:00,2024-04-26,16,17,4,33.80589432,45.21
digitaledge2,2024-05-31,2024-04-26 16:05:00,2024-04-26,16,17,4,6.368555767,45.21
digitaledge2,2024-05-31,2024-04-26 16:10:00,2024-04-26,16,17,4,6.368093984,45.21
digitaledge2,2024-05-31,2024-04-26 16:15:00,2024-04-26,16,17,4,6.368946493,45.77
digitaledge2,2024-05-31,2024-04-26 16:20:00,2024-04-26,16,17,4,6.369009907,45.77
digitaledge2,2024-05-31,2024-04-26 16:25:00,2024-04-26,16,17,4,6.37027823,45.77
digitaledge2,2024-05-31,2024-04-26 16:30:00,2024-04-26,16,17,4,30.30923952,45.95
digitaledge2,2024-05-31,2024-04-26 16:35:00,2024-04-26,16,17,4,25.85335994,45.95
digitaledge2,2024-05-31,2024-04-26 16:40:00,2024-04-26,16,17,4,23.03444175,45.95
digitaledge2,2024-05-31,2024-04-26 16:45:00,2024-04-26,16,17,4,6.370762242,45.78
digitaledge2,2024-05-31,2024-04-26 16:50:00,2024-04-26,16,17,4,6.372291659,45.78
digitaledge2,2024-05-31,2024-04-26 16:55:00,2024-04-26,16,17,4,6.372576446,45.78
digitaledge2,2024-05-31,2024-04-26 17:00:00,2024-04-26,17,18,4,9.455149321,45.84
digitaledge2,2024-05-31,2024-04-26 17:05:00,2024-04-26,17,18,4,9.427331501,45.84
digitaledge2,2024-05-31,2024-04-26 17:10:00,2024-04-26,17,18,4,9.443747673,45.84
digitaledge2,2024-05-31,2024-04-26 17:15:00,2024-04-26,17,18,4,10.20576771,43.8
digitaledge2,2024-05-31,2024-04-26 17:20:00,2024-04-26,17,18,4,16.04799964,43.8
digitaledge2,2024-05-31,2024-04-26 17:25:00,2024-04-26,17,18,4,16.5136,43.8
digitaledge2,2024-05-31,2024-04-26 17:30:00,2024-04-26,17,18,4,5.471370735,44.01
digitaledge2,2024-05-31,2024-04-26 17:35:00,2024-04-26,17,18,4,9.431139767,44.01
