datetime,client_name,supply_period,date,correct_hour,hour,weekday,wesm,kwh,kw
10/10/2023 9:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,9,10,1,6.144924567,582.416,582.416
10/10/2023 10:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,10,11,1,6.27153355,587.193,587.193
10/10/2023 11:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,11,12,1,6.257748417,561.541,561.541
10/10/2023 12:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,12,13,1,5.537639342,596.572,596.572
10/10/2023 13:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,13,14,1,6.2719376,600.004,600.004
10/10/2023 14:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,14,15,1,6.267164808,605.09,605.09
10/10/2023 15:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,15,16,1,6.265177533,591.912,591.912
10/10/2023 16:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,16,17,1,10.64565433,609.369,609.369
10/10/2023 17:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,17,18,1,6.263087133,588.868,588.868
10/10/2023 18:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,18,19,1,28.88333497,569.377,569.377
10/10/2023 19:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,19,20,1,15.01608765,510.86,510.86
10/10/2023 20:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,20,21,1,20.4875271,505.485,505.485
10/10/2023 21:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,21,22,1,17.70453818,523.961,523.961
10/10/2023 22:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,22,23,1,13.53043326,506.444,506.444
10/10/2023 23:00,bounty_madera,31/10/2023 0:00,10/10/2023 0:00,23,24,1,9.350703392,494.987,494.987
11/10/2023 0:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,0,1,2,8.0572247,475.02,475.02
11/10/2023 1:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,1,2,2,5.693662067,458.057,458.057
11/10/2023 2:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,2,3,2,5.423413533,454.208,454.208
11/10/2023 3:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,3,4,2,5.322999575,440.992,440.992
11/10/2023 4:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,4,5,2,6.725505625,416.047,416.047
11/10/2023 5:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,5,6,2,5.1182113,421.902,421.902
11/10/2023 6:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,6,7,2,4.948058208,466.981,466.981
11/10/2023 7:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,7,8,2,7.0971122,535.058,535.058
11/10/2023 8:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,8,9,2,8.754482483,554.865,554.865
11/10/2023 9:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,9,10,2,8.193201617,555.513,555.513
11/10/2023 10:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,10,11,2,8.708106775,580.378,580.378
11/10/2023 11:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,11,12,2,7.8915585,557.806,557.806
11/10/2023 12:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,12,13,2,5.6426766,580.876,580.876
11/10/2023 13:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,13,14,2,8.22182375,599.222,599.222
11/10/2023 14:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,14,15,2,8.882302525,600.805,600.805
11/10/2023 15:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,15,16,2,8.908698992,584.456,584.456
11/10/2023 16:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,16,17,2,9.8801598,584.455,584.455
11/10/2023 17:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,17,18,2,7.322739742,569.364,569.364
11/10/2023 18:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,18,19,2,9.3339193,558.349,558.349
11/10/2023 19:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,19,20,2,7.647882283,530.658,530.658
11/10/2023 20:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,20,21,2,7.735229058,531.696,531.696
11/10/2023 21:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,21,22,2,6.942772942,535.587,535.587
11/10/2023 22:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,22,23,2,5.237410725,515.651,515.651
11/10/2023 23:00,bounty_madera,31/10/2023 0:00,11/10/2023 0:00,23,24,2,5.0726088,483.057,483.057
12/10/2023 0:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,0,1,3,5.086146375,474.91,474.91
12/10/2023 1:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,1,2,3,4.946122783,413.225,413.225
12/10/2023 2:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,2,3,3,4.743937892,381.633,381.633
12/10/2023 3:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,3,4,3,4.711272433,388.215,388.215
12/10/2023 4:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,4,5,3,4.804298508,393.614,393.614
12/10/2023 5:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,5,6,3,4.805856583,396.919,396.919
12/10/2023 6:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,6,7,3,4.029631058,433.062,433.062
12/10/2023 7:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,7,8,3,5.012834167,539.682,539.682
12/10/2023 8:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,8,9,3,5.068145817,569.163,569.163
12/10/2023 9:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,9,10,3,5.490194542,600.064,600.064
12/10/2023 10:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,10,11,3,6.327987408,613.729,613.729
12/10/2023 11:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,11,12,3,5.088340892,590.226,590.226
12/10/2023 12:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,12,13,3,4.979088475,604.808,604.808
12/10/2023 13:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,13,14,3,6.604143992,618.071,618.071
12/10/2023 14:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,14,15,3,6.425101467,621.315,621.315
12/10/2023 15:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,15,16,3,5.996133308,608.754,608.754
12/10/2023 16:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,16,17,3,6.035499642,623.654,623.654
12/10/2023 17:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,17,18,3,6.063964892,611.506,611.506
12/10/2023 18:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,18,19,3,6.652208917,567.276,567.276
12/10/2023 19:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,19,20,3,6.046856017,541.502,541.502
12/10/2023 20:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,20,21,3,6.128108233,541.575,541.575
12/10/2023 21:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,21,22,3,6.677935825,536.217,536.217
12/10/2023 22:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,22,23,3,5.997574483,493.751,493.751
12/10/2023 23:00,bounty_madera,31/10/2023 0:00,12/10/2023 0:00,23,24,3,5.784195942,481.776,481.776
13/10/2023 0:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,0,1,4,5.230593258,457.791,457.791
13/10/2023 1:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,1,2,4,4.835688742,429.809,429.809
13/10/2023 2:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,2,3,4,4.6851168,405.657,405.657
13/10/2023 3:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,3,4,4,4.653050908,396.691,396.691
13/10/2023 4:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,4,5,4,4.767090642,396.033,396.033
13/10/2023 5:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,5,6,4,4.627560917,411.354,411.354
13/10/2023 6:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,6,7,4,3.880228417,438.506,438.506
13/10/2023 7:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,7,8,4,4.657853883,552.082,552.082
13/10/2023 8:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,8,9,4,4.942729642,571.789,571.789
13/10/2023 9:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,9,10,4,4.862890167,615.594,615.594
13/10/2023 10:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,10,11,4,5.645209208,624.345,624.345
13/10/2023 11:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,11,12,4,5.321249425,591.852,591.852
13/10/2023 12:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,12,13,4,5.423781858,604.196,604.196
13/10/2023 13:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,13,14,4,6.675524642,624.771,624.771
13/10/2023 14:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,14,15,4,6.580059583,630.885,630.885
13/10/2023 15:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,15,16,4,6.582259108,611.245,611.245
13/10/2023 16:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,16,17,4,6.509669117,624.012,624.012
13/10/2023 17:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,17,18,4,6.024851717,603.045,603.045
13/10/2023 18:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,18,19,4,6.557285967,574.877,574.877
13/10/2023 19:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,19,20,4,6.149428558,535.395,535.395
13/10/2023 20:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,20,21,4,6.040429833,524.568,524.568
13/10/2023 21:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,21,22,4,6.348296775,517.265,517.265
13/10/2023 22:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,22,23,4,6.0127345,509.623,509.623
13/10/2023 23:00,bounty_madera,31/10/2023 0:00,13/10/2023 0:00,23,24,4,6.172113825,508.265,508.265
14/10/2023 0:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,0,1,5,6.329118517,485.696,485.696
14/10/2023 1:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,1,2,5,5.123053883,463.912,463.912
14/10/2023 2:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,2,3,5,4.782702167,448.841,448.841
14/10/2023 3:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,3,4,5,4.562722142,435.329,435.329
14/10/2023 4:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,4,5,5,4.465151667,424.797,424.797
14/10/2023 5:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,5,6,5,3.789872575,421.343,421.343
14/10/2023 6:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,6,7,5,2.904160575,447.613,447.613
14/10/2023 7:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,7,8,5,3.755058983,547.159,547.159
14/10/2023 8:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,8,9,5,3.669161083,587.249,587.249
14/10/2023 9:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,9,10,5,4.677505808,594.752,594.752
14/10/2023 10:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,10,11,5,6.654829875,626.778,626.778
14/10/2023 11:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,11,12,5,5.191431,587.278,587.278
14/10/2023 12:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,12,13,5,4.844585683,601.003,601.003
14/10/2023 13:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,13,14,5,7.641265383,605.45,605.45
14/10/2023 14:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,14,15,5,8.00972085,606.316,606.316
14/10/2023 15:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,15,16,5,7.974638167,591.667,591.667
14/10/2023 16:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,16,17,5,8.356707217,605.454,605.454
14/10/2023 17:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,17,18,5,8.386948375,585.107,585.107
14/10/2023 18:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,18,19,5,19.79349709,551.455,551.455
14/10/2023 19:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,19,20,5,14.62125422,507.767,507.767
14/10/2023 20:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,20,21,5,18.71458618,496.528,496.528
14/10/2023 21:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,21,22,5,20.66629872,487.099,487.099
14/10/2023 22:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,22,23,5,14.46333546,505.663,505.663
14/10/2023 23:00,bounty_madera,31/10/2023 0:00,14/10/2023 0:00,23,24,5,8.687949225,487.498,487.498
15/10/2023 0:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,0,1,6,7.07017,452.269,452.269
15/10/2023 1:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,1,2,6,6.275203442,376.541,376.541
15/10/2023 2:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,2,3,6,5.391741475,355.497,355.497
15/10/2023 3:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,3,4,6,5.064606333,343.892,343.892
15/10/2023 4:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,4,5,6,4.704268258,363.267,363.267
15/10/2023 5:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,5,6,6,4.536884067,368.336,368.336
15/10/2023 6:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,6,7,6,3.418539783,415.649,415.649
15/10/2023 7:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,7,8,6,3.216856567,545.395,545.395
15/10/2023 8:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,8,9,6,3.5963179,571.347,571.347
15/10/2023 9:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,9,10,6,4.356586825,590.516,590.516
15/10/2023 10:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,10,11,6,6.061846758,618.852,618.852
15/10/2023 11:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,11,12,6,5.145097558,579.949,579.949
15/10/2023 12:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,12,13,6,3.781035933,603.494,603.494
15/10/2023 13:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,13,14,6,4.873813625,605.485,605.485
15/10/2023 14:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,14,15,6,5.354160242,605.69,605.69
15/10/2023 15:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,15,16,6,5.416655558,573.706,573.706
15/10/2023 16:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,16,17,6,4.947644933,568.991,568.991
15/10/2023 17:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,17,18,6,6.482854483,557.835,557.835
15/10/2023 18:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,18,19,6,9.264835817,552.938,552.938
15/10/2023 19:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,19,20,6,8.724132175,524.997,524.997
15/10/2023 20:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,20,21,6,8.809744167,529.024,529.024
15/10/2023 21:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,21,22,6,8.071567967,523.229,523.229
15/10/2023 22:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,22,23,6,5.059934225,524.429,524.429
15/10/2023 23:00,bounty_madera,31/10/2023 0:00,15/10/2023 0:00,23,24,6,4.749929092,502.394,502.394
16/10/2023 0:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,0,1,0,4.824834067,490.263,490.263
16/10/2023 1:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,1,2,0,4.887355325,454.822,454.822
16/10/2023 2:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,2,3,0,4.64133535,409.227,409.227
16/10/2023 3:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,3,4,0,4.5402347,388.114,388.114
16/10/2023 4:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,4,5,0,4.670199058,384.33,384.33
16/10/2023 5:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,5,6,0,4.685718242,401.621,401.621
16/10/2023 6:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,6,7,0,3.96766145,427.816,427.816
16/10/2023 7:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,7,8,0,4.832334375,507.578,507.578
16/10/2023 8:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,8,9,0,5.3739688,542.644,542.644
16/10/2023 9:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,9,10,0,4.978153658,569.727,569.727
16/10/2023 10:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,10,11,0,6.204854358,581.751,581.751
16/10/2023 11:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,11,12,0,5.804193708,561.771,561.771
16/10/2023 12:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,12,13,0,5.251220317,592.64,592.64
16/10/2023 13:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,13,14,0,6.093157292,604.107,604.107
16/10/2023 14:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,14,15,0,6.293178508,590.82,590.82
16/10/2023 15:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,15,16,0,6.344662633,573.003,573.003
16/10/2023 16:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,16,17,0,6.460481033,601.377,601.377
16/10/2023 17:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,17,18,0,6.259026233,585.802,585.802
16/10/2023 18:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,18,19,0,8.382877767,576.03,576.03
16/10/2023 19:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,19,20,0,6.1624159,513.16,513.16
16/10/2023 20:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,20,21,0,6.240166875,515.147,515.147
16/10/2023 21:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,21,22,0,6.011808058,518.345,518.345
16/10/2023 22:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,22,23,0,5.929543633,474.533,474.533
16/10/2023 23:00,bounty_madera,31/10/2023 0:00,16/10/2023 0:00,23,24,0,5.202791158,411.033,411.033
17/10/2023 0:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,0,1,1,4.845825633,378.688,378.688
17/10/2023 1:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,1,2,1,4.77763615,336.898,336.898
17/10/2023 2:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,2,3,1,4.661248758,316.836,316.836
17/10/2023 3:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,3,4,1,4.693634917,308.427,308.427
17/10/2023 4:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,4,5,1,4.821147592,316.855,316.855
17/10/2023 5:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,5,6,1,4.960248208,334.239,334.239
17/10/2023 6:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,6,7,1,4.158834142,351.518,351.518
17/10/2023 7:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,7,8,1,4.459700492,485.381,485.381
17/10/2023 8:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,8,9,1,4.889377708,571.839,571.839
17/10/2023 9:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,9,10,1,5.067346025,588.021,588.021
17/10/2023 10:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,10,11,1,5.977400333,609.702,609.702
17/10/2023 11:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,11,12,1,5.8806904,593.733,593.733
17/10/2023 12:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,12,13,1,5.450380783,611.133,611.133
17/10/2023 13:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,13,14,1,7.382316475,627.208,627.208
17/10/2023 14:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,14,15,1,7.013524242,624.278,624.278
17/10/2023 15:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,15,16,1,6.419726158,604.674,604.674
17/10/2023 16:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,16,17,1,6.659073167,624.695,624.695
17/10/2023 17:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,17,18,1,6.482906733,597.073,597.073
17/10/2023 18:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,18,19,1,11.4594803,586.554,586.554
17/10/2023 19:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,19,20,1,10.36007523,531.448,531.448
17/10/2023 20:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,20,21,1,10.13317013,528.452,528.452
17/10/2023 21:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,21,22,1,7.827173458,503.81,503.81
17/10/2023 22:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,22,23,1,9.734875517,507.95,507.95
17/10/2023 23:00,bounty_madera,31/10/2023 0:00,17/10/2023 0:00,23,24,1,5.297892133,496.44,496.44
18/10/2023 0:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,0,1,2,4.983418792,459.068,459.068
18/10/2023 1:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,1,2,2,4.974715475,403.875,403.875
18/10/2023 2:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,2,3,2,5.028421183,403.335,403.335
18/10/2023 3:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,3,4,2,4.743496675,381.252,381.252
18/10/2023 4:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,4,5,2,5.208480933,373.591,373.591
18/10/2023 5:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,5,6,2,5.677152925,374.678,374.678
18/10/2023 6:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,6,7,2,4.572942358,413.862,413.862
18/10/2023 7:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,7,8,2,5.109449583,536.766,536.766
18/10/2023 8:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,8,9,2,5.948910125,560.956,560.956
18/10/2023 9:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,9,10,2,6.058523483,572.666,572.666
18/10/2023 10:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,10,11,2,6.599717767,590.054,590.054
18/10/2023 11:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,11,12,2,6.283239492,575.9,575.9
18/10/2023 12:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,12,13,2,5.8413207,610.472,610.472
18/10/2023 13:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,13,14,2,6.286484892,607.862,607.862
18/10/2023 14:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,14,15,2,6.283965825,608.636,608.636
18/10/2023 15:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,15,16,2,6.084025108,590.028,590.028
18/10/2023 16:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,16,17,2,5.850950942,607.275,607.275
18/10/2023 17:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,17,18,2,5.758392842,608.807,608.807
18/10/2023 18:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,18,19,2,7.577280642,569.726,569.726
18/10/2023 19:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,19,20,2,5.6178132,516.731,516.731
18/10/2023 20:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,20,21,2,5.463155092,521.501,521.501
18/10/2023 21:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,21,22,2,5.401639733,521.126,521.126
18/10/2023 22:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,22,23,2,5.16517845,517.742,517.742
18/10/2023 23:00,bounty_madera,31/10/2023 0:00,18/10/2023 0:00,23,24,2,5.0974108,466.683,466.683
19/10/2023 0:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,0,1,3,4.737248508,428.484,428.484
19/10/2023 1:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,1,2,3,4.986517408,379.848,379.848
19/10/2023 2:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,2,3,3,5.05188015,375.057,375.057
19/10/2023 3:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,3,4,3,4.741787442,363.336,363.336
19/10/2023 4:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,4,5,3,4.703651908,370.822,370.822
19/10/2023 5:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,5,6,3,4.942694625,398.245,398.245
19/10/2023 6:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,6,7,3,3.343876317,439.081,439.081
19/10/2023 7:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,7,8,3,3.615832508,524.373,524.373
19/10/2023 8:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,8,9,3,5.287623892,543.735,543.735
19/10/2023 9:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,9,10,3,4.314257008,547.79,547.79
19/10/2023 10:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,10,11,3,4.52064745,590.663,590.663
19/10/2023 11:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,11,12,3,4.390203925,540.637,540.637
19/10/2023 12:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,12,13,3,4.151491983,530.514,530.514
19/10/2023 13:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,13,14,3,4.517222158,556.79,556.79
19/10/2023 14:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,14,15,3,4.435528392,570.386,570.386
19/10/2023 15:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,15,16,3,4.242961583,562.145,562.145
19/10/2023 16:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,16,17,3,4.279939008,563.648,563.648
19/10/2023 17:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,17,18,3,4.4253273,553.068,553.068
19/10/2023 18:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,18,19,3,4.644922383,540.194,540.194
19/10/2023 19:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,19,20,3,6.917875008,490.027,490.027
19/10/2023 20:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,20,21,3,4.789138317,463.244,463.244
19/10/2023 21:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,21,22,3,4.92449945,457.563,457.563
19/10/2023 22:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,22,23,3,4.969576242,435.848,435.848
19/10/2023 23:00,bounty_madera,31/10/2023 0:00,19/10/2023 0:00,23,24,3,4.674312575,403.674,403.674
20/10/2023 0:00,bounty_madera,31/10/2023 0:00,20/10/2023 0:00,0,1,4,5.024754692,373.005,373.005
